,Self_Reported_Stress_Level,Final_Grade,Gender_Male,Gender_Other,Preferred_Learning_Style_Kinesthetic,Preferred_Learning_Style_Reading/Writing,Preferred_Learning_Style_Visual,Use_of_Educational_Tech_Yes,Participation_in_Discussions_Yes,Age,Study_Hours_per_Week,Online_Courses_Completed,Assignment_Completion_Rate (%),Exam_Score (%),Attendance_Rate (%),Time_Spent_on_Social_Media (hours/week),Sleep_Hours_per_Night
4577,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,41.0,2.0,66.0,76.0,68.0,23.0,8.0
4578,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,25.0,21.0,17.0,96.0,96.0,100.0,12.0,10.0
4579,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,18.0,30.0,2.0,76.0,83.0,85.0,25.0,6.0
4580,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,25.0,22.0,4.0,63.0,92.0,73.0,11.0,9.0
4581,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,26.0,13.0,53.0,48.0,87.0,12.0,7.0
4582,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,22.0,49.0,2.0,96.0,56.0,100.0,14.0,7.0
4583,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,18.0,35.0,13.0,86.0,57.0,81.0,12.0,5.0
4584,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,29.0,38.0,16.0,83.0,88.0,99.0,18.0,8.0
4585,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,26.0,13.0,18.0,93.0,96.0,82.0,22.0,4.0
4586,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,42.0,6.0,65.0,47.0,64.0,15.0,5.0
4587,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,10.0,0.0,60.0,68.0,62.0,16.0,10.0
4588,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,23.0,11.0,14.0,87.0,59.0,82.0,2.0,7.0
4589,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,28.0,40.0,4.0,100.0,67.0,78.0,6.0,10.0
4590,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,26.0,48.0,4.0,71.0,90.0,80.0,21.0,10.0
4591,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,25.0,34.0,3.0,87.0,64.0,83.0,25.0,9.0
4592,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,18.0,8.0,8.0,93.0,94.0,81.0,28.0,10.0
4593,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,26.0,46.0,2.0,54.0,97.0,88.0,17.0,9.0
4594,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,22.0,10.0,2.0,76.0,76.0,54.0,27.0,5.0
4595,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,23.0,33.0,15.0,63.0,47.0,69.0,6.0,5.0
4596,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,20.0,48.0,10.0,84.0,58.0,97.0,12.0,8.0
4597,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,48.0,4.0,93.0,74.0,92.0,13.0,6.0
4598,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,5.0,4.0,53.0,87.0,66.0,25.0,6.0
4599,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,30.0,16.0,61.0,78.0,51.0,20.0,4.0
4600,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,15.0,3.0,92.0,83.0,81.0,3.0,9.0
4601,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,14.0,6.0,73.0,87.0,85.0,29.0,9.0
4602,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,16.0,9.0,50.0,50.0,81.0,16.0,10.0
4603,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,27.0,13.0,7.0,81.0,68.0,71.0,28.0,6.0
4604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,13.0,15.0,89.0,90.0,53.0,8.0,6.0
4605,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,25.0,20.0,84.0,80.0,53.0,21.0,7.0
4606,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,24.0,49.0,18.0,58.0,65.0,73.0,25.0,7.0
4607,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,41.0,6.0,58.0,54.0,53.0,22.0,4.0
4608,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,22.0,37.0,4.0,81.0,81.0,82.0,10.0,6.0
4609,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,21.0,18.0,64.0,41.0,56.0,28.0,7.0
4610,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,22.0,48.0,14.0,73.0,100.0,51.0,24.0,7.0
4611,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,24.0,18.0,14.0,74.0,61.0,80.0,25.0,10.0
4612,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,29.0,28.0,12.0,53.0,62.0,62.0,7.0,5.0
4613,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,26.0,47.0,20.0,59.0,40.0,71.0,30.0,7.0
4614,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,49.0,3.0,56.0,79.0,75.0,16.0,6.0
4615,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,36.0,11.0,68.0,56.0,59.0,10.0,6.0
4616,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,19.0,13.0,19.0,94.0,57.0,55.0,21.0,9.0
4617,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,13.0,2.0,85.0,96.0,91.0,23.0,5.0
4618,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,22.0,9.0,61.0,51.0,94.0,29.0,7.0
4619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,21.0,34.0,7.0,85.0,91.0,54.0,3.0,8.0
4620,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,23.0,2.0,77.0,95.0,68.0,3.0,10.0
4621,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,24.0,22.0,6.0,98.0,92.0,95.0,25.0,5.0
4622,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,19.0,19.0,12.0,63.0,40.0,92.0,12.0,9.0
4623,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,30.0,18.0,67.0,40.0,62.0,29.0,4.0
4624,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,35.0,3.0,62.0,78.0,98.0,30.0,5.0
4625,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,8.0,19.0,54.0,54.0,56.0,2.0,8.0
4626,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,21.0,44.0,20.0,97.0,40.0,59.0,2.0,7.0
4627,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,15.0,51.0,43.0,74.0,13.0,9.0
4628,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,21.0,47.0,11.0,87.0,67.0,57.0,26.0,8.0
4629,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,44.0,14.0,70.0,55.0,66.0,19.0,6.0
4630,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,41.0,12.0,63.0,71.0,59.0,0.0,7.0
4631,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,24.0,26.0,13.0,65.0,68.0,99.0,20.0,8.0
4632,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,18.0,20.0,91.0,94.0,93.0,23.0,4.0
4633,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,30.0,17.0,68.0,93.0,82.0,8.0,4.0
4634,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,10.0,19.0,91.0,52.0,60.0,25.0,10.0
4635,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,22.0,23.0,20.0,87.0,44.0,70.0,26.0,9.0
4636,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,42.0,11.0,57.0,90.0,76.0,28.0,8.0
4637,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,22.0,22.0,8.0,79.0,88.0,97.0,25.0,4.0
4638,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,21.0,5.0,18.0,54.0,44.0,92.0,25.0,10.0
4639,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,22.0,21.0,14.0,64.0,73.0,83.0,10.0,6.0
4640,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,19.0,9.0,0.0,86.0,43.0,59.0,24.0,10.0
4641,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,25.0,27.0,17.0,50.0,74.0,54.0,27.0,6.0
4642,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,25.0,26.0,11.0,100.0,44.0,64.0,1.0,6.0
4643,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,29.0,24.0,11.0,50.0,100.0,62.0,2.0,9.0
4644,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,46.0,20.0,97.0,85.0,82.0,8.0,7.0
4645,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23.0,38.0,20.0,87.0,40.0,51.0,3.0,4.0
4646,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,23.0,22.0,17.0,56.0,82.0,73.0,2.0,7.0
4647,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,29.0,17.0,14.0,78.0,80.0,73.0,24.0,4.0
4648,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,37.0,18.0,81.0,47.0,59.0,24.0,7.0
4649,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,23.0,9.0,11.0,81.0,82.0,57.0,4.0,6.0
4650,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,25.0,14.0,1.0,74.0,65.0,94.0,4.0,7.0
4651,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,30.0,10.0,53.0,51.0,71.0,5.0,5.0
4652,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,26.0,35.0,19.0,62.0,90.0,97.0,11.0,6.0
4653,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,24.0,6.0,15.0,99.0,70.0,61.0,3.0,5.0
4654,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,17.0,3.0,76.0,84.0,98.0,13.0,8.0
4655,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,24.0,30.0,4.0,53.0,72.0,63.0,12.0,10.0
4656,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,23.0,48.0,13.0,78.0,47.0,78.0,8.0,9.0
4657,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23.0,7.0,17.0,55.0,41.0,100.0,13.0,4.0
4658,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,28.0,31.0,11.0,98.0,45.0,95.0,24.0,5.0
4659,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,19.0,22.0,4.0,93.0,51.0,93.0,20.0,7.0
4660,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,35.0,5.0,97.0,40.0,78.0,4.0,8.0
4661,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,29.0,23.0,9.0,93.0,65.0,78.0,6.0,4.0
4662,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,19.0,15.0,3.0,85.0,45.0,56.0,19.0,9.0
4663,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,21.0,43.0,15.0,82.0,57.0,51.0,30.0,10.0
4664,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,46.0,7.0,93.0,42.0,88.0,24.0,6.0
4665,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,25.0,8.0,9.0,68.0,43.0,84.0,24.0,4.0
4666,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,45.0,12.0,67.0,100.0,77.0,5.0,8.0
4667,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,26.0,21.0,1.0,91.0,63.0,63.0,0.0,10.0
4668,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,23.0,46.0,19.0,82.0,74.0,59.0,7.0,10.0
4669,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,24.0,0.0,62.0,73.0,95.0,22.0,9.0
4670,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,25.0,5.0,14.0,58.0,98.0,82.0,29.0,9.0
4671,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,21.0,48.0,14.0,82.0,96.0,54.0,24.0,10.0
4672,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,33.0,13.0,68.0,90.0,66.0,26.0,5.0
4673,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,29.0,38.0,11.0,72.0,53.0,57.0,9.0,5.0
4674,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,18.0,15.0,62.0,85.0,67.0,3.0,8.0
4675,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,6.0,13.0,67.0,44.0,100.0,1.0,10.0
4676,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,26.0,24.0,17.0,60.0,63.0,64.0,18.0,5.0
4677,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,39.0,8.0,76.0,56.0,71.0,3.0,8.0
4678,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,29.0,14.0,1.0,76.0,56.0,100.0,5.0,5.0
4679,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,26.0,17.0,13.0,85.0,74.0,100.0,4.0,4.0
4680,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,27.0,42.0,20.0,95.0,64.0,60.0,22.0,9.0
4681,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,45.0,0.0,52.0,91.0,69.0,14.0,9.0
4682,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,29.0,19.0,78.0,46.0,62.0,5.0,9.0
4683,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,7.0,14.0,77.0,57.0,84.0,30.0,7.0
4684,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,24.0,8.0,2.0,71.0,46.0,98.0,29.0,10.0
4685,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,24.0,6.0,14.0,50.0,55.0,100.0,23.0,9.0
4686,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,19.0,34.0,18.0,62.0,84.0,67.0,1.0,4.0
4687,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,15.0,16.0,87.0,48.0,75.0,15.0,4.0
4688,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,28.0,43.0,16.0,56.0,54.0,71.0,17.0,4.0
4689,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,49.0,15.0,71.0,79.0,78.0,16.0,10.0
4690,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,26.0,17.0,4.0,64.0,70.0,56.0,7.0,5.0
4691,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,29.0,17.0,2.0,78.0,97.0,69.0,19.0,6.0
4692,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,32.0,9.0,92.0,85.0,98.0,5.0,9.0
4693,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,26.0,43.0,4.0,97.0,41.0,84.0,25.0,8.0
4694,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,30.0,0.0,78.0,80.0,97.0,4.0,5.0
4695,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,19.0,37.0,2.0,74.0,61.0,93.0,29.0,5.0
4696,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,40.0,3.0,61.0,84.0,78.0,15.0,5.0
4697,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,20.0,46.0,6.0,86.0,83.0,72.0,5.0,8.0
4698,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26.0,28.0,11.0,97.0,54.0,95.0,23.0,7.0
4699,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,29.0,12.0,2.0,87.0,96.0,58.0,8.0,9.0
4700,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,14.0,18.0,60.0,59.0,77.0,2.0,10.0
4701,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,27.0,15.0,7.0,85.0,77.0,75.0,10.0,9.0
4702,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,41.0,3.0,93.0,72.0,81.0,15.0,7.0
4703,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,42.0,7.0,87.0,95.0,84.0,19.0,4.0
4704,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,26.0,21.0,2.0,72.0,100.0,95.0,27.0,6.0
4705,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,47.0,9.0,74.0,53.0,78.0,9.0,5.0
4706,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,9.0,13.0,99.0,45.0,88.0,15.0,9.0
4707,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,21.0,8.0,12.0,60.0,94.0,87.0,13.0,9.0
4708,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,30.0,5.0,60.0,45.0,96.0,15.0,8.0
4709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,33.0,18.0,58.0,97.0,91.0,19.0,10.0
4710,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,29.0,14.0,78.0,82.0,51.0,24.0,6.0
4711,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,20.0,18.0,19.0,76.0,92.0,92.0,20.0,4.0
4712,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,34.0,15.0,79.0,50.0,59.0,15.0,5.0
4713,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,27.0,45.0,9.0,89.0,81.0,51.0,3.0,7.0
4714,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,25.0,10.0,1.0,66.0,92.0,51.0,23.0,5.0
4715,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,18.0,38.0,18.0,93.0,83.0,80.0,16.0,9.0
4716,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,24.0,36.0,0.0,66.0,63.0,87.0,27.0,7.0
4717,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,41.0,13.0,66.0,68.0,83.0,23.0,4.0
4718,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,29.0,12.0,17.0,56.0,49.0,99.0,0.0,5.0
4719,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,25.0,11.0,12.0,95.0,88.0,71.0,21.0,10.0
4720,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,28.0,7.0,4.0,83.0,94.0,65.0,20.0,4.0
4721,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,30.0,8.0,96.0,45.0,71.0,1.0,10.0
4722,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,20.0,12.0,8.0,89.0,64.0,68.0,0.0,4.0
4723,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,29.0,16.0,93.0,73.0,52.0,23.0,4.0
4724,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,19.0,98.0,50.0,63.0,13.0,4.0
4725,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,10.0,1.0,50.0,100.0,98.0,24.0,7.0
4726,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.0,34.0,1.0,58.0,83.0,57.0,10.0,4.0
4727,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,25.0,47.0,15.0,76.0,46.0,85.0,18.0,5.0
4728,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,19.0,11.0,3.0,73.0,57.0,79.0,23.0,7.0
4729,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,27.0,29.0,10.0,63.0,52.0,64.0,22.0,8.0
4730,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,42.0,20.0,98.0,58.0,97.0,22.0,8.0
4731,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,18.0,21.0,18.0,54.0,66.0,93.0,12.0,6.0
4732,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,27.0,10.0,1.0,52.0,50.0,81.0,25.0,7.0
4733,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,28.0,44.0,10.0,85.0,97.0,79.0,10.0,7.0
4734,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,26.0,20.0,88.0,61.0,77.0,27.0,5.0
4735,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,27.0,46.0,8.0,63.0,56.0,99.0,15.0,9.0
4736,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,36.0,1.0,85.0,66.0,53.0,21.0,6.0
4737,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,23.0,29.0,3.0,56.0,76.0,71.0,16.0,4.0
4738,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,26.0,26.0,0.0,91.0,82.0,67.0,24.0,7.0
4739,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,22.0,42.0,18.0,88.0,61.0,62.0,29.0,6.0
4740,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,20.0,5.0,16.0,57.0,83.0,94.0,2.0,4.0
4741,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,14.0,11.0,88.0,71.0,99.0,19.0,7.0
4742,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,20.0,39.0,19.0,61.0,81.0,56.0,13.0,7.0
4743,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,21.0,6.0,16.0,86.0,45.0,52.0,28.0,6.0
4744,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,48.0,17.0,75.0,54.0,86.0,23.0,7.0
4745,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,31.0,18.0,85.0,94.0,66.0,9.0,6.0
4746,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,12.0,10.0,77.0,77.0,54.0,16.0,5.0
4747,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,15.0,18.0,50.0,67.0,80.0,27.0,6.0
4748,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,38.0,12.0,71.0,56.0,74.0,9.0,9.0
4749,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,43.0,19.0,57.0,48.0,94.0,16.0,4.0
4750,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,10.0,9.0,69.0,80.0,59.0,15.0,6.0
4751,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.0,7.0,16.0,79.0,76.0,96.0,4.0,8.0
4752,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,13.0,2.0,70.0,43.0,81.0,8.0,9.0
4753,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,27.0,9.0,2.0,50.0,99.0,88.0,23.0,9.0
4754,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,14.0,13.0,89.0,47.0,54.0,16.0,4.0
4755,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,26.0,33.0,3.0,74.0,73.0,84.0,21.0,5.0
4756,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21.0,6.0,11.0,66.0,75.0,72.0,12.0,5.0
4757,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,21.0,37.0,12.0,97.0,53.0,93.0,5.0,7.0
4758,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,35.0,0.0,55.0,48.0,55.0,1.0,6.0
4759,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,21.0,5.0,4.0,59.0,48.0,94.0,3.0,8.0
4760,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,10.0,10.0,58.0,48.0,51.0,18.0,8.0
4761,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,35.0,4.0,73.0,54.0,85.0,4.0,4.0
4762,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,20.0,18.0,4.0,88.0,46.0,61.0,5.0,5.0
4763,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,37.0,15.0,76.0,87.0,63.0,23.0,8.0
4764,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,43.0,5.0,100.0,88.0,79.0,22.0,4.0
4765,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,18.0,19.0,14.0,92.0,67.0,53.0,26.0,7.0
4766,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,24.0,5.0,97.0,52.0,92.0,25.0,8.0
4767,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,35.0,16.0,89.0,77.0,54.0,4.0,7.0
4768,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,29.0,7.0,7.0,84.0,40.0,80.0,21.0,10.0
4769,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0,12.0,60.0,63.0,52.0,29.0,9.0
4770,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,19.0,19.0,8.0,87.0,56.0,78.0,0.0,4.0
